learner_id,certification_id,assessment_id,assessment_name,latest_score,passed,attempts,last_attempt_on,source_system
L07393,cert-enterprise-ai-safety,A-L07393,Certification Readiness Practice Assessment,81,True,3,2026-04-18,AssessmentPlatform
L07394,cert-enterprise-ai-safety,A-L07394,Certification Readiness Practice Assessment,70,False,1,2026-05-27,AssessmentPlatform
L07395,cert-enterprise-ai-safety,A-L07395,Certification Readiness Practice Assessment,59,False,3,2026-04-17,AssessmentPlatform
L07396,cert-enterprise-ai-safety,A-L07396,Certification Readiness Practice Assessment,57,False,2,2026-04-13,AssessmentPlatform
L07397,cert-enterprise-ai-safety,A-L07397,Certification Readiness Practice Assessment,59,False,3,2026-04-27,AssessmentPlatform
L07398,cert-enterprise-ai-safety,A-L07398,Certification Readiness Practice Assessment,81,True,3,2026-04-19,AssessmentPlatform
L07399,cert-enterprise-ai-safety,A-L07399,Certification Readiness Practice Assessment,58,False,1,2026-04-26,AssessmentPlatform
L07400,cert-enterprise-ai-safety,A-L07400,Certification Readiness Practice Assessment,99,True,2,2026-06-01,AssessmentPlatform
L07401,cert-enterprise-ai-safety,A-L07401,Certification Readiness Practice Assessment,92,True,1,2026-05-09,AssessmentPlatform
L07402,cert-enterprise-ai-safety,A-L07402,Certification Readiness Practice Assessment,93,True,2,2026-04-14,AssessmentPlatform
L07403,cert-enterprise-ai-safety,A-L07403,Certification Readiness Practice Assessment,92,True,3,2026-06-04,AssessmentPlatform
L07404,cert-enterprise-ai-safety,A-L07404,Certification Readiness Practice Assessment,78,False,1,2026-04-10,AssessmentPlatform
L07405,cert-enterprise-ai-safety,A-L07405,Certification Readiness Practice Assessment,91,True,1,2026-04-20,AssessmentPlatform
L07406,cert-enterprise-ai-safety,A-L07406,Certification Readiness Practice Assessment,81,True,3,2026-05-16,AssessmentPlatform
L07407,cert-enterprise-ai-safety,A-L07407,Certification Readiness Practice Assessment,77,False,1,2026-05-28,AssessmentPlatform
L07408,cert-enterprise-ai-safety,A-L07408,Certification Readiness Practice Assessment,61,False,1,2026-04-20,AssessmentPlatform
L07409,cert-enterprise-ai-safety,A-L07409,Certification Readiness Practice Assessment,71,False,3,2026-05-27,AssessmentPlatform
L07410,cert-enterprise-ai-safety,A-L07410,Certification Readiness Practice Assessment,65,False,1,2026-05-20,AssessmentPlatform
L07411,cert-enterprise-ai-safety,A-L07411,Certification Readiness Practice Assessment,76,False,3,2026-04-08,AssessmentPlatform
L07412,cert-enterprise-ai-safety,A-L07412,Certification Readiness Practice Assessment,61,False,1,2026-05-10,AssessmentPlatform
L07413,cert-enterprise-ai-safety,A-L07413,Certification Readiness Practice Assessment,84,True,1,2026-05-22,AssessmentPlatform
L07414,cert-enterprise-ai-safety,A-L07414,Certification Readiness Practice Assessment,98,True,1,2026-05-08,AssessmentPlatform
L07415,cert-enterprise-ai-safety,A-L07415,Certification Readiness Practice Assessment,97,True,1,2026-06-06,AssessmentPlatform
L07416,cert-enterprise-ai-safety,A-L07416,Certification Readiness Practice Assessment,68,False,2,2026-05-22,AssessmentPlatform
L07417,cert-enterprise-ai-safety,A-L07417,Certification Readiness Practice Assessment,79,False,1,2026-04-25,AssessmentPlatform
L07418,cert-enterprise-ai-safety,A-L07418,Certification Readiness Practice Assessment,59,False,2,2026-05-08,AssessmentPlatform
L07419,cert-enterprise-ai-safety,A-L07419,Certification Readiness Practice Assessment,75,False,3,2026-04-21,AssessmentPlatform
L07420,cert-enterprise-ai-safety,A-L07420,Certification Readiness Practice Assessment,66,False,3,2026-05-12,AssessmentPlatform
L07421,cert-enterprise-ai-safety,A-L07421,Certification Readiness Practice Assessment,90,True,1,2026-06-04,AssessmentPlatform
L07422,cert-enterprise-ai-safety,A-L07422,Certification Readiness Practice Assessment,68,False,2,2026-04-15,AssessmentPlatform
L07423,cert-enterprise-ai-safety,A-L07423,Certification Readiness Practice Assessment,56,False,3,2026-04-17,AssessmentPlatform
L07424,cert-enterprise-ai-safety,A-L07424,Certification Readiness Practice Assessment,67,False,2,2026-05-22,AssessmentPlatform
L07425,cert-enterprise-ai-safety,A-L07425,Certification Readiness Practice Assessment,58,False,1,2026-04-18,AssessmentPlatform
L07426,cert-enterprise-ai-safety,A-L07426,Certification Readiness Practice Assessment,88,True,1,2026-06-05,AssessmentPlatform
L07427,cert-enterprise-ai-safety,A-L07427,Certification Readiness Practice Assessment,60,False,1,2026-04-13,AssessmentPlatform
L07428,cert-enterprise-ai-safety,A-L07428,Certification Readiness Practice Assessment,72,False,1,2026-04-15,AssessmentPlatform
L07429,cert-enterprise-ai-safety,A-L07429,Certification Readiness Practice Assessment,90,True,1,2026-04-29,AssessmentPlatform
L07430,cert-enterprise-ai-safety,A-L07430,Certification Readiness Practice Assessment,63,False,1,2026-05-14,AssessmentPlatform
L07431,cert-enterprise-ai-safety,A-L07431,Certification Readiness Practice Assessment,82,True,1,2026-04-22,AssessmentPlatform
L07432,cert-enterprise-ai-safety,A-L07432,Certification Readiness Practice Assessment,72,False,2,2026-04-27,AssessmentPlatform
L07433,cert-enterprise-ai-safety,A-L07433,Certification Readiness Practice Assessment,82,True,2,2026-05-06,AssessmentPlatform
L07434,cert-enterprise-ai-safety,A-L07434,Certification Readiness Practice Assessment,74,False,2,2026-05-19,AssessmentPlatform
L07435,cert-enterprise-ai-safety,A-L07435,Certification Readiness Practice Assessment,70,False,2,2026-04-11,AssessmentPlatform
L07436,cert-enterprise-ai-safety,A-L07436,Certification Readiness Practice Assessment,100,True,1,2026-04-22,AssessmentPlatform
L07437,cert-enterprise-ai-safety,A-L07437,Certification Readiness Practice Assessment,92,True,2,2026-04-25,AssessmentPlatform
L07438,cert-enterprise-ai-safety,A-L07438,Certification Readiness Practice Assessment,85,True,2,2026-05-15,AssessmentPlatform
L07439,cert-enterprise-ai-safety,A-L07439,Certification Readiness Practice Assessment,57,False,1,2026-05-22,AssessmentPlatform
L07440,cert-enterprise-ai-safety,A-L07440,Certification Readiness Practice Assessment,97,True,2,2026-05-16,AssessmentPlatform
L07441,cert-enterprise-ai-safety,A-L07441,Certification Readiness Practice Assessment,89,True,2,2026-05-05,AssessmentPlatform
L07442,cert-enterprise-ai-safety,A-L07442,Certification Readiness Practice Assessment,88,True,2,2026-05-13,AssessmentPlatform
L07443,cert-enterprise-ai-safety,A-L07443,Certification Readiness Practice Assessment,65,False,2,2026-04-13,AssessmentPlatform
L07444,cert-enterprise-ai-safety,A-L07444,Certification Readiness Practice Assessment,59,False,2,2026-05-28,AssessmentPlatform
L07445,cert-enterprise-ai-safety,A-L07445,Certification Readiness Practice Assessment,74,False,2,2026-06-01,AssessmentPlatform
L07446,cert-enterprise-ai-safety,A-L07446,Certification Readiness Practice Assessment,57,False,1,2026-04-21,AssessmentPlatform
L07447,cert-enterprise-ai-safety,A-L07447,Certification Readiness Practice Assessment,96,True,3,2026-04-27,AssessmentPlatform
L07448,cert-enterprise-ai-safety,A-L07448,Certification Readiness Practice Assessment,87,True,3,2026-05-28,AssessmentPlatform
L07449,cert-enterprise-ai-safety,A-L07449,Certification Readiness Practice Assessment,67,False,2,2026-05-22,AssessmentPlatform
L07450,cert-enterprise-ai-safety,A-L07450,Certification Readiness Practice Assessment,70,False,3,2026-04-15,AssessmentPlatform
L07451,cert-enterprise-ai-safety,A-L07451,Certification Readiness Practice Assessment,77,False,1,2026-04-14,AssessmentPlatform
L07452,cert-enterprise-ai-safety,A-L07452,Certification Readiness Practice Assessment,96,True,3,2026-04-24,AssessmentPlatform
L07453,cert-enterprise-ai-safety,A-L07453,Certification Readiness Practice Assessment,82,True,3,2026-05-28,AssessmentPlatform
L07454,cert-enterprise-ai-safety,A-L07454,Certification Readiness Practice Assessment,64,False,3,2026-05-18,AssessmentPlatform
L07455,cert-enterprise-ai-safety,A-L07455,Certification Readiness Practice Assessment,69,False,1,2026-05-12,AssessmentPlatform
L07456,cert-enterprise-ai-safety,A-L07456,Certification Readiness Practice Assessment,55,False,2,2026-04-24,AssessmentPlatform
L07457,cert-enterprise-ai-safety,A-L07457,Certification Readiness Practice Assessment,87,True,2,2026-05-24,AssessmentPlatform
L07458,cert-enterprise-ai-safety,A-L07458,Certification Readiness Practice Assessment,88,True,2,2026-06-03,AssessmentPlatform
L07459,cert-enterprise-ai-safety,A-L07459,Certification Readiness Practice Assessment,64,False,3,2026-04-24,AssessmentPlatform
L07460,cert-enterprise-ai-safety,A-L07460,Certification Readiness Practice Assessment,83,True,1,2026-04-12,AssessmentPlatform
L07461,cert-enterprise-ai-safety,A-L07461,Certification Readiness Practice Assessment,96,True,3,2026-04-24,AssessmentPlatform
L07462,cert-enterprise-ai-safety,A-L07462,Certification Readiness Practice Assessment,89,True,2,2026-04-24,AssessmentPlatform
L07463,cert-enterprise-ai-safety,A-L07463,Certification Readiness Practice Assessment,92,True,1,2026-05-09,AssessmentPlatform
L07464,cert-enterprise-ai-safety,A-L07464,Certification Readiness Practice Assessment,56,False,1,2026-05-08,AssessmentPlatform
L07465,cert-enterprise-ai-safety,A-L07465,Certification Readiness Practice Assessment,100,True,1,2026-04-21,AssessmentPlatform
L07466,cert-enterprise-ai-safety,A-L07466,Certification Readiness Practice Assessment,95,True,1,2026-05-10,AssessmentPlatform
L07467,cert-enterprise-ai-safety,A-L07467,Certification Readiness Practice Assessment,56,False,1,2026-04-13,AssessmentPlatform
L07468,cert-enterprise-ai-safety,A-L07468,Certification Readiness Practice Assessment,99,True,3,2026-05-05,AssessmentPlatform
L07469,cert-enterprise-ai-safety,A-L07469,Certification Readiness Practice Assessment,79,False,1,2026-05-23,AssessmentPlatform
L07470,cert-enterprise-ai-safety,A-L07470,Certification Readiness Practice Assessment,61,False,3,2026-05-31,AssessmentPlatform
L07471,cert-enterprise-ai-safety,A-L07471,Certification Readiness Practice Assessment,87,True,3,2026-05-17,AssessmentPlatform
L07472,cert-enterprise-ai-safety,A-L07472,Certification Readiness Practice Assessment,80,True,1,2026-04-24,AssessmentPlatform
L07473,cert-enterprise-ai-safety,A-L07473,Certification Readiness Practice Assessment,82,True,2,2026-04-18,AssessmentPlatform
L07474,cert-enterprise-ai-safety,A-L07474,Certification Readiness Practice Assessment,58,False,1,2026-04-16,AssessmentPlatform
L07475,cert-enterprise-ai-safety,A-L07475,Certification Readiness Practice Assessment,87,True,2,2026-06-03,AssessmentPlatform
L07476,cert-enterprise-ai-safety,A-L07476,Certification Readiness Practice Assessment,64,False,1,2026-05-12,AssessmentPlatform
L07477,cert-enterprise-ai-safety,A-L07477,Certification Readiness Practice Assessment,85,True,2,2026-05-04,AssessmentPlatform
L07478,cert-enterprise-ai-safety,A-L07478,Certification Readiness Practice Assessment,99,True,2,2026-04-13,AssessmentPlatform
L07479,cert-enterprise-ai-safety,A-L07479,Certification Readiness Practice Assessment,87,True,2,2026-05-25,AssessmentPlatform
L07480,cert-enterprise-ai-safety,A-L07480,Certification Readiness Practice Assessment,73,False,1,2026-05-29,AssessmentPlatform
L07481,cert-enterprise-ai-safety,A-L07481,Certification Readiness Practice Assessment,94,True,2,2026-05-15,AssessmentPlatform
L07482,cert-enterprise-ai-safety,A-L07482,Certification Readiness Practice Assessment,74,False,3,2026-06-04,AssessmentPlatform
L07483,cert-enterprise-ai-safety,A-L07483,Certification Readiness Practice Assessment,58,False,2,2026-06-03,AssessmentPlatform
L07484,cert-enterprise-ai-safety,A-L07484,Certification Readiness Practice Assessment,58,False,2,2026-05-17,AssessmentPlatform
L07485,cert-enterprise-ai-safety,A-L07485,Certification Readiness Practice Assessment,87,True,1,2026-04-12,AssessmentPlatform
L07486,cert-enterprise-ai-safety,A-L07486,Certification Readiness Practice Assessment,85,True,3,2026-05-31,AssessmentPlatform
L07487,cert-enterprise-ai-safety,A-L07487,Certification Readiness Practice Assessment,74,False,2,2026-06-01,AssessmentPlatform
L07488,cert-enterprise-ai-safety,A-L07488,Certification Readiness Practice Assessment,76,False,1,2026-04-25,AssessmentPlatform
L07489,cert-enterprise-ai-safety,A-L07489,Certification Readiness Practice Assessment,97,True,3,2026-05-21,AssessmentPlatform
L07490,cert-enterprise-ai-safety,A-L07490,Certification Readiness Practice Assessment,83,True,3,2026-05-26,AssessmentPlatform
L07491,cert-enterprise-ai-safety,A-L07491,Certification Readiness Practice Assessment,58,False,1,2026-04-19,AssessmentPlatform
L07492,cert-enterprise-ai-safety,A-L07492,Certification Readiness Practice Assessment,56,False,1,2026-04-15,AssessmentPlatform
L07493,cert-enterprise-ai-safety,A-L07493,Certification Readiness Practice Assessment,97,True,3,2026-04-16,AssessmentPlatform
L07494,cert-enterprise-ai-safety,A-L07494,Certification Readiness Practice Assessment,87,True,2,2026-04-28,AssessmentPlatform
L07495,cert-enterprise-ai-safety,A-L07495,Certification Readiness Practice Assessment,84,True,3,2026-05-05,AssessmentPlatform
L07496,cert-enterprise-ai-safety,A-L07496,Certification Readiness Practice Assessment,81,True,3,2026-05-07,AssessmentPlatform
L07497,cert-enterprise-ai-safety,A-L07497,Certification Readiness Practice Assessment,68,False,2,2026-05-20,AssessmentPlatform
L07498,cert-enterprise-ai-safety,A-L07498,Certification Readiness Practice Assessment,76,False,3,2026-05-18,AssessmentPlatform
L07499,cert-enterprise-ai-safety,A-L07499,Certification Readiness Practice Assessment,67,False,1,2026-05-05,AssessmentPlatform
L07500,cert-enterprise-ai-safety,A-L07500,Certification Readiness Practice Assessment,99,True,2,2026-05-25,AssessmentPlatform
L07501,cert-enterprise-ai-safety,A-L07501,Certification Readiness Practice Assessment,71,False,2,2026-04-21,AssessmentPlatform
L07502,cert-enterprise-ai-safety,A-L07502,Certification Readiness Practice Assessment,90,True,2,2026-05-13,AssessmentPlatform
L07503,cert-enterprise-ai-safety,A-L07503,Certification Readiness Practice Assessment,94,True,2,2026-05-27,AssessmentPlatform
L07504,cert-enterprise-ai-safety,A-L07504,Certification Readiness Practice Assessment,79,False,2,2026-04-28,AssessmentPlatform
L07505,cert-enterprise-ai-safety,A-L07505,Certification Readiness Practice Assessment,57,False,2,2026-04-17,AssessmentPlatform
L07506,cert-enterprise-ai-safety,A-L07506,Certification Readiness Practice Assessment,55,False,2,2026-05-03,AssessmentPlatform
L07507,cert-enterprise-ai-safety,A-L07507,Certification Readiness Practice Assessment,96,True,2,2026-04-27,AssessmentPlatform
L07508,cert-enterprise-ai-safety,A-L07508,Certification Readiness Practice Assessment,62,False,2,2026-06-04,AssessmentPlatform
L07509,cert-enterprise-ai-safety,A-L07509,Certification Readiness Practice Assessment,83,True,1,2026-04-27,AssessmentPlatform
L07510,cert-enterprise-ai-safety,A-L07510,Certification Readiness Practice Assessment,69,False,3,2026-04-14,AssessmentPlatform
L07511,cert-enterprise-ai-safety,A-L07511,Certification Readiness Practice Assessment,74,False,1,2026-06-02,AssessmentPlatform
L07512,cert-enterprise-ai-safety,A-L07512,Certification Readiness Practice Assessment,57,False,3,2026-04-11,AssessmentPlatform
L07513,cert-enterprise-ai-safety,A-L07513,Certification Readiness Practice Assessment,72,False,1,2026-05-08,AssessmentPlatform
L07514,cert-enterprise-ai-safety,A-L07514,Certification Readiness Practice Assessment,90,True,1,2026-05-11,AssessmentPlatform
L07515,cert-enterprise-ai-safety,A-L07515,Certification Readiness Practice Assessment,97,True,2,2026-05-28,AssessmentPlatform
L07516,cert-enterprise-ai-safety,A-L07516,Certification Readiness Practice Assessment,86,True,3,2026-04-20,AssessmentPlatform
L07517,cert-enterprise-ai-safety,A-L07517,Certification Readiness Practice Assessment,73,False,1,2026-04-13,AssessmentPlatform
L07518,cert-enterprise-ai-safety,A-L07518,Certification Readiness Practice Assessment,82,True,3,2026-04-10,AssessmentPlatform
L07519,cert-enterprise-ai-safety,A-L07519,Certification Readiness Practice Assessment,81,True,2,2026-04-13,AssessmentPlatform
L07520,cert-enterprise-ai-safety,A-L07520,Certification Readiness Practice Assessment,61,False,1,2026-05-05,AssessmentPlatform
L07521,cert-enterprise-ai-safety,A-L07521,Certification Readiness Practice Assessment,66,False,3,2026-05-27,AssessmentPlatform
L07522,cert-enterprise-ai-safety,A-L07522,Certification Readiness Practice Assessment,78,False,2,2026-04-28,AssessmentPlatform
L07523,cert-enterprise-ai-safety,A-L07523,Certification Readiness Practice Assessment,84,True,2,2026-05-07,AssessmentPlatform
L07524,cert-enterprise-ai-safety,A-L07524,Certification Readiness Practice Assessment,70,False,2,2026-05-05,AssessmentPlatform
L07525,cert-enterprise-ai-safety,A-L07525,Certification Readiness Practice Assessment,65,False,1,2026-05-01,AssessmentPlatform
L07526,cert-enterprise-ai-safety,A-L07526,Certification Readiness Practice Assessment,60,False,1,2026-05-03,AssessmentPlatform
L07527,cert-enterprise-ai-safety,A-L07527,Certification Readiness Practice Assessment,77,False,3,2026-04-13,AssessmentPlatform
L07528,cert-enterprise-ai-safety,A-L07528,Certification Readiness Practice Assessment,78,False,1,2026-06-06,AssessmentPlatform
L07529,cert-enterprise-ai-safety,A-L07529,Certification Readiness Practice Assessment,84,True,2,2026-06-06,AssessmentPlatform
L07530,cert-enterprise-ai-safety,A-L07530,Certification Readiness Practice Assessment,81,True,2,2026-05-27,AssessmentPlatform
L07531,cert-enterprise-ai-safety,A-L07531,Certification Readiness Practice Assessment,56,False,1,2026-05-06,AssessmentPlatform
L07532,cert-enterprise-ai-safety,A-L07532,Certification Readiness Practice Assessment,62,False,1,2026-05-15,AssessmentPlatform
L07533,cert-enterprise-ai-safety,A-L07533,Certification Readiness Practice Assessment,97,True,3,2026-04-17,AssessmentPlatform
L07534,cert-enterprise-ai-safety,A-L07534,Certification Readiness Practice Assessment,77,False,2,2026-05-05,AssessmentPlatform
L07535,cert-enterprise-ai-safety,A-L07535,Certification Readiness Practice Assessment,61,False,1,2026-05-15,AssessmentPlatform
L07536,cert-enterprise-ai-safety,A-L07536,Certification Readiness Practice Assessment,59,False,2,2026-04-30,AssessmentPlatform
L07537,cert-enterprise-ai-safety,A-L07537,Certification Readiness Practice Assessment,98,True,3,2026-06-04,AssessmentPlatform
L07538,cert-enterprise-ai-safety,A-L07538,Certification Readiness Practice Assessment,77,False,3,2026-05-28,AssessmentPlatform
L07539,cert-enterprise-ai-safety,A-L07539,Certification Readiness Practice Assessment,75,False,1,2026-04-24,AssessmentPlatform
L07540,cert-enterprise-ai-safety,A-L07540,Certification Readiness Practice Assessment,78,False,3,2026-06-04,AssessmentPlatform
L07541,cert-enterprise-ai-safety,A-L07541,Certification Readiness Practice Assessment,79,False,2,2026-04-18,AssessmentPlatform
L07542,cert-enterprise-ai-safety,A-L07542,Certification Readiness Practice Assessment,76,False,3,2026-06-01,AssessmentPlatform
L07543,cert-enterprise-ai-safety,A-L07543,Certification Readiness Practice Assessment,98,True,3,2026-05-18,AssessmentPlatform
L07544,cert-enterprise-ai-safety,A-L07544,Certification Readiness Practice Assessment,85,True,1,2026-05-02,AssessmentPlatform
L07545,cert-enterprise-ai-safety,A-L07545,Certification Readiness Practice Assessment,63,False,2,2026-05-09,AssessmentPlatform
L07546,cert-enterprise-ai-safety,A-L07546,Certification Readiness Practice Assessment,89,True,2,2026-04-28,AssessmentPlatform
L07547,cert-enterprise-ai-safety,A-L07547,Certification Readiness Practice Assessment,72,False,2,2026-04-22,AssessmentPlatform
L07548,cert-enterprise-ai-safety,A-L07548,Certification Readiness Practice Assessment,97,True,1,2026-06-02,AssessmentPlatform
L07549,cert-enterprise-ai-safety,A-L07549,Certification Readiness Practice Assessment,93,True,2,2026-04-15,AssessmentPlatform
L07550,cert-enterprise-ai-safety,A-L07550,Certification Readiness Practice Assessment,83,True,3,2026-04-08,AssessmentPlatform
L07551,cert-enterprise-ai-safety,A-L07551,Certification Readiness Practice Assessment,88,True,1,2026-04-15,AssessmentPlatform
L07552,cert-enterprise-ai-safety,A-L07552,Certification Readiness Practice Assessment,85,True,1,2026-06-03,AssessmentPlatform
L07553,cert-enterprise-ai-safety,A-L07553,Certification Readiness Practice Assessment,98,True,3,2026-04-20,AssessmentPlatform
L07554,cert-enterprise-ai-safety,A-L07554,Certification Readiness Practice Assessment,59,False,2,2026-05-09,AssessmentPlatform
L07555,cert-enterprise-ai-safety,A-L07555,Certification Readiness Practice Assessment,87,True,3,2026-04-19,AssessmentPlatform
L07556,cert-enterprise-ai-safety,A-L07556,Certification Readiness Practice Assessment,97,True,1,2026-05-18,AssessmentPlatform
L07557,cert-enterprise-ai-safety,A-L07557,Certification Readiness Practice Assessment,78,False,3,2026-05-21,AssessmentPlatform
L07558,cert-enterprise-ai-safety,A-L07558,Certification Readiness Practice Assessment,81,True,1,2026-04-26,AssessmentPlatform
L07559,cert-enterprise-ai-safety,A-L07559,Certification Readiness Practice Assessment,68,False,3,2026-05-01,AssessmentPlatform
L07560,cert-enterprise-ai-safety,A-L07560,Certification Readiness Practice Assessment,67,False,2,2026-04-14,AssessmentPlatform
L07561,cert-enterprise-ai-safety,A-L07561,Certification Readiness Practice Assessment,87,True,3,2026-04-24,AssessmentPlatform
L07562,cert-enterprise-ai-safety,A-L07562,Certification Readiness Practice Assessment,65,False,2,2026-05-07,AssessmentPlatform
L07563,cert-enterprise-ai-safety,A-L07563,Certification Readiness Practice Assessment,75,False,3,2026-04-25,AssessmentPlatform
L07564,cert-enterprise-ai-safety,A-L07564,Certification Readiness Practice Assessment,67,False,3,2026-05-24,AssessmentPlatform
L07565,cert-enterprise-ai-safety,A-L07565,Certification Readiness Practice Assessment,70,False,3,2026-04-15,AssessmentPlatform
L07566,cert-enterprise-ai-safety,A-L07566,Certification Readiness Practice Assessment,88,True,3,2026-04-30,AssessmentPlatform
L07567,cert-enterprise-ai-safety,A-L07567,Certification Readiness Practice Assessment,96,True,1,2026-04-18,AssessmentPlatform
L07568,cert-enterprise-ai-safety,A-L07568,Certification Readiness Practice Assessment,55,False,2,2026-05-12,AssessmentPlatform
L07569,cert-enterprise-ai-safety,A-L07569,Certification Readiness Practice Assessment,58,False,3,2026-04-15,AssessmentPlatform
L07570,cert-enterprise-ai-safety,A-L07570,Certification Readiness Practice Assessment,71,False,2,2026-04-27,AssessmentPlatform
L07571,cert-enterprise-ai-safety,A-L07571,Certification Readiness Practice Assessment,73,False,2,2026-05-13,AssessmentPlatform
L07572,cert-enterprise-ai-safety,A-L07572,Certification Readiness Practice Assessment,98,True,3,2026-04-25,AssessmentPlatform
L07573,cert-enterprise-ai-safety,A-L07573,Certification Readiness Practice Assessment,63,False,2,2026-04-21,AssessmentPlatform
L07574,cert-enterprise-ai-safety,A-L07574,Certification Readiness Practice Assessment,68,False,1,2026-04-18,AssessmentPlatform
L07575,cert-enterprise-ai-safety,A-L07575,Certification Readiness Practice Assessment,100,True,2,2026-05-18,AssessmentPlatform
L07576,cert-enterprise-ai-safety,A-L07576,Certification Readiness Practice Assessment,58,False,1,2026-05-30,AssessmentPlatform
L07577,cert-enterprise-ai-safety,A-L07577,Certification Readiness Practice Assessment,88,True,3,2026-04-18,AssessmentPlatform
L07578,cert-enterprise-ai-safety,A-L07578,Certification Readiness Practice Assessment,89,True,2,2026-05-10,AssessmentPlatform
L07579,cert-enterprise-ai-safety,A-L07579,Certification Readiness Practice Assessment,62,False,1,2026-05-23,AssessmentPlatform
L07580,cert-enterprise-ai-safety,A-L07580,Certification Readiness Practice Assessment,89,True,2,2026-04-22,AssessmentPlatform
L07581,cert-enterprise-ai-safety,A-L07581,Certification Readiness Practice Assessment,55,False,3,2026-05-14,AssessmentPlatform
L07582,cert-enterprise-ai-safety,A-L07582,Certification Readiness Practice Assessment,76,False,1,2026-04-29,AssessmentPlatform
L07583,cert-enterprise-ai-safety,A-L07583,Certification Readiness Practice Assessment,95,True,3,2026-05-04,AssessmentPlatform
L07584,cert-enterprise-ai-safety,A-L07584,Certification Readiness Practice Assessment,56,False,2,2026-05-11,AssessmentPlatform
L07585,cert-enterprise-ai-safety,A-L07585,Certification Readiness Practice Assessment,93,True,3,2026-06-03,AssessmentPlatform
L07586,cert-enterprise-ai-safety,A-L07586,Certification Readiness Practice Assessment,100,True,2,2026-05-02,AssessmentPlatform
L07587,cert-enterprise-ai-safety,A-L07587,Certification Readiness Practice Assessment,62,False,2,2026-04-20,AssessmentPlatform
L07588,cert-enterprise-ai-safety,A-L07588,Certification Readiness Practice Assessment,95,True,2,2026-04-23,AssessmentPlatform
L07589,cert-enterprise-ai-safety,A-L07589,Certification Readiness Practice Assessment,61,False,2,2026-05-20,AssessmentPlatform
L07590,cert-enterprise-ai-safety,A-L07590,Certification Readiness Practice Assessment,84,True,1,2026-05-05,AssessmentPlatform
L07591,cert-enterprise-ai-safety,A-L07591,Certification Readiness Practice Assessment,80,True,1,2026-04-23,AssessmentPlatform
L07592,cert-enterprise-ai-safety,A-L07592,Certification Readiness Practice Assessment,84,True,3,2026-05-31,AssessmentPlatform
L07593,cert-enterprise-ai-safety,A-L07593,Certification Readiness Practice Assessment,94,True,2,2026-05-01,AssessmentPlatform
L07594,cert-enterprise-ai-safety,A-L07594,Certification Readiness Practice Assessment,75,False,2,2026-05-02,AssessmentPlatform
L07595,cert-enterprise-ai-safety,A-L07595,Certification Readiness Practice Assessment,67,False,1,2026-05-04,AssessmentPlatform
L07596,cert-enterprise-ai-safety,A-L07596,Certification Readiness Practice Assessment,78,False,1,2026-05-18,AssessmentPlatform
L07597,cert-enterprise-ai-safety,A-L07597,Certification Readiness Practice Assessment,85,True,1,2026-05-04,AssessmentPlatform
L07598,cert-enterprise-ai-safety,A-L07598,Certification Readiness Practice Assessment,59,False,1,2026-05-31,AssessmentPlatform
L07599,cert-enterprise-ai-safety,A-L07599,Certification Readiness Practice Assessment,95,True,2,2026-04-28,AssessmentPlatform
L07600,cert-enterprise-ai-safety,A-L07600,Certification Readiness Practice Assessment,67,False,2,2026-05-29,AssessmentPlatform
L07601,cert-enterprise-ai-safety,A-L07601,Certification Readiness Practice Assessment,64,False,3,2026-05-09,AssessmentPlatform
L07602,cert-enterprise-ai-safety,A-L07602,Certification Readiness Practice Assessment,59,False,3,2026-05-10,AssessmentPlatform
L07603,cert-enterprise-ai-safety,A-L07603,Certification Readiness Practice Assessment,67,False,1,2026-05-27,AssessmentPlatform
L07604,cert-enterprise-ai-safety,A-L07604,Certification Readiness Practice Assessment,79,False,1,2026-04-27,AssessmentPlatform
L07605,cert-enterprise-ai-safety,A-L07605,Certification Readiness Practice Assessment,93,True,3,2026-04-11,AssessmentPlatform
L07606,cert-enterprise-ai-safety,A-L07606,Certification Readiness Practice Assessment,62,False,1,2026-04-21,AssessmentPlatform
L07607,cert-enterprise-ai-safety,A-L07607,Certification Readiness Practice Assessment,63,False,3,2026-05-18,AssessmentPlatform
L07608,cert-enterprise-ai-safety,A-L07608,Certification Readiness Practice Assessment,98,True,1,2026-05-19,AssessmentPlatform
L07609,cert-enterprise-ai-safety,A-L07609,Certification Readiness Practice Assessment,80,True,2,2026-04-14,AssessmentPlatform
L07610,cert-enterprise-ai-safety,A-L07610,Certification Readiness Practice Assessment,79,False,3,2026-04-26,AssessmentPlatform
L07611,cert-enterprise-ai-safety,A-L07611,Certification Readiness Practice Assessment,87,True,2,2026-05-30,AssessmentPlatform
L07612,cert-enterprise-ai-safety,A-L07612,Certification Readiness Practice Assessment,81,True,2,2026-05-26,AssessmentPlatform
L07613,cert-enterprise-ai-safety,A-L07613,Certification Readiness Practice Assessment,84,True,2,2026-05-27,AssessmentPlatform
L07614,cert-enterprise-ai-safety,A-L07614,Certification Readiness Practice Assessment,62,False,3,2026-05-02,AssessmentPlatform
L07615,cert-enterprise-ai-safety,A-L07615,Certification Readiness Practice Assessment,67,False,3,2026-06-05,AssessmentPlatform
L07616,cert-enterprise-ai-safety,A-L07616,Certification Readiness Practice Assessment,57,False,3,2026-04-24,AssessmentPlatform
L07617,cert-enterprise-ai-safety,A-L07617,Certification Readiness Practice Assessment,92,True,1,2026-04-11,AssessmentPlatform
